-2,28108
-2,28098
-2,28088
-2,28078
-2,28068
-2,28058
-2,28048
-2,28038
-2,28028
-2,28018
-2,28008
-2,27998
-2,27988
-2,27978
-2,27968
-2,27958
-2,27948
-2,27938
-2,27928
-2,27918
-2,27908
-2,27898
-2,27888
-2,27878
-2,27868
-2,27858
-2,27848
-2,27838
-2,27828
-2,27818
-2,27808
-2,27798
-2,27788
-2,27778
-2,27768
-2,27758
-2,27748
-2,27738
-2,27728
-2,27718
-2,27708
-2,27698
-2,27688
-2,27678
-2,27668
-2,27658
-2,27648
-2,27638
-2,27628
-2,27618
-2,27608
-2,27598
-2,27588
-2,27578
-2,27568
-2,27558
-2,27548
-2,27538
-2,27528
-2,27517
-2,27507
-2,27497
-2,27487
-2,27477
-2,27467
-2,27457
-2,27447
-2,27437
-2,27427
-2,27417
-2,27407
-2,27397
-2,27387
-2,27377
-2,27367
-2,27357
-2,27347
-2,27337
-2,27327
-2,27317
-2,27307
-2,27297
-2,27287
-2,27277
-2,27267
-2,27257
-2,27247
-2,27237
-2,27227
-2,27217
-2,27207
-2,27197
-2,27187
-2,27177
-2,27167
-2,27157
-2,27147
-2,27137
-2,27127
-2,27117
-2,27107
-2,27097
-2,27087
-2,27077
-2,27067
-2,27057
-2,27047
-2,27037
-2,27027
-2,27017
-2,27007
-2,26997
-2,26987
-2,26977
-2,26967
-2,26956
-2,26946
-2,26936
-2,26926
-2,26916
-2,26906
-2,26896
-2,26886
-2,26876
-2,26866
-2,26856
-2,26846
-2,26836
-2,26826
-2,26816
-2,26806
-2,26796
-2,26786
-2,26776
-2,26766
-2,26756
-2,26746
-2,26736
-2,26726
-2,26716
-2,26706
-2,26696
-2,26686
-2,26676
-2,26666
-2,26656
-2,26646
-2,26636
-2,26626
-2,26616
-2,26606
-2,26595
-2,26585
-2,26575
-2,26565
-2,26555
-2,26545
-2,26535
-2,26525
-2,26515
-2,26505
-2,26495
-2,26485
-2,26475
-2,26465
-2,26455
-2,26445
-2,26435
-2,26425
-2,26415
-2,26405
-2,26395
-2,26385
-2,26375
-2,26365
-2,26355
-2,26345
-2,26335
-2,26325
-2,26315
-2,26304
-2,26294
-2,26284
-2,26274
-2,26264
-2,26254
-2,26244
-2,26234
-2,26224
-2,26214
-2,26204
-2,26194
-2,26184
-2,26174
-2,26164
-2,26154
-2,26144
-2,26134
-2,26124
-2,26114
-2,26104
-2,26094
-2,26084
-2,26074
-2,26064
-2,26053
-2,26043
-2,26033
-2,26023
-2,26013
-2,26003
-2,25993
-2,25983
-2,25973
-2,25963
-2,25953
-2,25943
-2,25933
-2,25923
-2,25913
-2,25903
-2,25893
-2,25883
-2,25873
-2,25863
-2,25853
-2,25843
-2,25832
-2,25822
-2,25812
-2,25802
-2,25792
-2,25782
-2,25772
-2,25762
-2,25752
-2,25742
-2,25732
-2,25722
-2,25712
-2,25702
-2,25692
-2,25682
-2,25672
-2,25662
-2,25652
-2,25642
-2,25631
-2,25621
-2,25611
-2,25601
-2,25591
-2,25581
-2,25571
-2,25561
-2,25551
-2,25541
-2,25531
-2,25521
-2,25511
-2,25501
-2,25491
-2,25481
-2,25471
-2,25461
-2,25451
-2,2544
-2,2543
-2,2542
-2,2541
-2,254
-2,2539
-2,2538
-2,2537
-2,2536
-2,2535
-2,2534
-2,2533
-2,2532
-2,2531
-2,253
-2,2529
-2,2528
-2,25269
-2,25259
-2,25249
-2,25239
-2,25229
-2,25219
-2,25209
-2,25199
-2,25189
-2,25179
-2,25169
-2,25159
-2,25149
-2,25139
-2,25129
-2,25119
-2,25109
-2,25098
-2,25088
-2,25078
-2,25068
-2,25058
-2,25048
-2,25038
-2,25028
-2,25018
-2,25008
-2,24998
-2,24988
-2,24978
-2,24968
-2,24958
-2,24947
-2,24937
-2,24927
-2,24917
-2,24907
-2,24897
-2,24887
-2,24877
-2,24867
-2,24857
-2,24847
-2,24837
-2,24827
-2,24817
-2,24807
-2,24796
-2,24786
-2,24776
-2,24766
-2,24756
-2,24746
-2,24736
-2,24726
-2,24716
-2,24706
-2,24696
-2,24686
-2,24676
-2,24666
-2,24656
-2,24645
-2,24635
-2,24625
-2,24615
-2,24605
-2,24595
-2,24585
-2,24575
-2,24565
-2,24555
-2,24545
-2,24535
-2,24525
-2,24514
-2,24504
-2,24494
-2,24484
-2,24474
-2,24464
-2,24454
-2,24444
-2,24434
-2,24424
-2,24414
-2,24404
-2,24394
-2,24383
-2,24373
-2,24363
-2,24353
-2,24343
-2,24333
-2,24323
-2,24313
-2,24303
