-3,46009
-3,45078
-3,44604
-3,44239
-3,4393
-3,43657
-3,43409
-3,43181
-3,42967
-3,42767
-3,42576
-3,42395
-3,42221
-3,42053
-3,41892
-3,41736
-3,41584
-3,41437
-3,41294
-3,41154
-3,41018
-3,40884
-3,40753
-3,40625
-3,40499
-3,40376
-3,40254
-3,40134
-3,40017
-3,39901
-3,39786
-3,39673
-3,39562
-3,39452
-3,39343
-3,39235
-3,39129
-3,39024
-3,3892
-3,38817
-3,38715
-3,38614
-3,38515
-3,38416
-3,38318
-3,3822
-3,38124
-3,38029
-3,37934
-3,3784
-3,37747
-3,37655
-3,37564
-3,37473
-3,37383
-3,37293
-3,37205
-3,37117
-3,3703
-3,36943
-3,36857
-3,36772
-3,36687
-3,36603
-3,36519
-3,36436
-3,36354
-3,36272
-3,36191
-3,3611
-3,3603
-3,35951
-3,35872
-3,35794
-3,35716
-3,35638
-3,35562
-3,35485
-3,35409
-3,35334
-3,35259
-3,35185
-3,35111
-3,35038
-3,34965
-3,34893
-3,34821
-3,34749
-3,34678
-3,34608
-3,34538
-3,34468
-3,34399
-3,3433
-3,34262
-3,34194
-3,34126
-3,34059
-3,33993
-3,33927
-3,33861
-3,33795
-3,3373
-3,33666
-3,33601
-3,33538
-3,33474
-3,33411
-3,33348
-3,33286
-3,33224
-3,33163
-3,33101
-3,33041
-3,3298
-3,3292
-3,3286
-3,32801
-3,32742
-3,32683
-3,32624
-3,32566
-3,32509
-3,32451
-3,32394
-3,32337
-3,32281
-3,32225
-3,32169
-3,32114
-3,32059
-3,32004
-3,31949
-3,31895
-3,31841
-3,31787
-3,31734
-3,31681
-3,31628
-3,31576
-3,31524
-3,31472
-3,3142
-3,31369
-3,31318
-3,31267
-3,31216
-3,31166
-3,31116
-3,31066
-3,31017
-3,30968
-3,30919
-3,3087
-3,30821
-3,30773
-3,30725
-3,30678
-3,3063
-3,30583
-3,30536
-3,30489
-3,30443
-3,30397
-3,30351
-3,30305
-3,30259
-3,30214
-3,30169
-3,30124
-3,30079
-3,30035
-3,29991
-3,29947
-3,29903
-3,29859
-3,29816
-3,29773
-3,2973
-3,29687
-3,29644
-3,29602
-3,2956
-3,29518
-3,29476
-3,29435
-3,29393
-3,29352
-3,29311
-3,29271
-3,2923
-3,2919
-3,29149
-3,29109
-3,2907
-3,2903
-3,2899
-3,28951
-3,28912
-3,28873
-3,28834
-3,28796
-3,28757
-3,28719
-3,28681
-3,28643
-3,28605
-3,28568
-3,2853
-3,28493
-3,28456
-3,28419
-3,28382
-3,28346
-3,28309
-3,28273
-3,28237
-3,28201
-3,28165
-3,28129
-3,28094
-3,28058
-3,28023
-3,27988
-3,27953
-3,27918
-3,27884
-3,27849
-3,27815
-3,27781
-3,27747
-3,27713
-3,27679
-3,27645
-3,27612
-3,27578
-3,27545
-3,27512
-3,27479
-3,27446
-3,27413
-3,27381
